"attraction_id","user","rating","review","review_date"
"3383","vancouverisle","5.0","Excellent Tour to Introduce Halifax - both land and sea!. Very fun and informative tour, first around the downtown core then out into the Halifax Harbour. I think that much of the entertaining aspect of the tour originates from the tour guide themselves. Our guide was more informative than comedic, but he didn't try to...","July 7, 2018"
"3383","lepct","5.0","The friendliest guide I’ve ever seen. Great schtick- very knowledgeable guide. The friendliest guide I’ve ever seen. He would call out greetings to people in the street and security guards would wave back. Tour lasts about an hour- good orientation to the city","July 7, 2018"
"3383","travelertp","4.0","Great Tour, Wish it were a little longer. We really enjoyed the Halifax Harbour Hopper Tour. It was fun, informative, and a great way to see the city. The staff was friendly and eager to help. We happened to have a rather hot day, but they offered umbrellas for anyone who wasn't under...","July 6, 2018"
"3383","rosebrien","4.0","A fun tour to get a good introduction to the city. A fun little tour, if a little cheesy, but a great way to get a quick overview of the city layout and key historical information. The tour takes an hour, it is a little noisy, but the guides do their best and everyone was very...","July 3, 2018"
"3383","b9077trpaulp","5.0","What an experience. Took a tour today July 1,18\nCapt Jeff and first mate Luke did did a fantastic job on our tour !!! Both were great to listen to and very knowledgeable!!!! The weather was amazing for it as well !!! Thank you so much !!!","July 1, 2018"
"3383","lspdoll","2.0","Great folks, couldn’t hear a thing..... I’ve taken land-boat tours in Boston and Pittsburgh, so I’m good with this sort of thing. I like the overview that land and sea provides. Alex, our guide on the 12:45 pm tour June 23, 2018 tour was great, for the limited amount of time...","June 23, 2018"
"3383","kathy_s","5.0","Having fun at Halifax Habour. Husband and I took a trip down East from Pembroke Ont. The Hopper Your was one of the highlights of our trip. It was very informative and fun.","June 15, 2018"
"3383","133pollyj","5.0","Such a laugh.. Had saved this to one of the last days of my trip and it was great to recognise places from the harbour. It's a lovely skyline and with views through to the Citadel it put what I was seeing more into context. What a load...","February 17, 2018"
"3383","theseeker9","5.0","A must for every tourist to Halifax. I saw this tour on trip advisor and was intrigued by a bus/boat combo tour. I wasn't disappointed. It is a thoroughly worthwhile tour. It is an hour long tour, the first half on land and second half on the water. The tour guide was...","October 23, 2017"
"3384","jacjacjacq","5.0","Wonderful Wildlife Tour. Today we headed out on tour and were lucky enough to have the bus to ourselves, with Chris as our guide. He quickly ascertained that we wanted to go on a Moose Hunt and off we went. The scenery itself is worth doing the tour...","January 18, 2019"
"3384","schullonian","5.0","Kendra - excellent tour guide!. We did the Wildlife Tour with our guide Kendra and it was excellent! She had so much information and was so interesting. The three hours flew by! Would definitely recommend it, she was so passionate as well about all the wildlife in the National Park...","March 24, 2018"
"3384","hannah_k","5.0","Fab tour of Jasper’s wildlife. Had a fab tour with David (y) from Sundog! I was travelling solo in Jasper, and it was definitely a good plan to book onto the wildlife tour. I learnt a lot about the park and it’s wildlife - from the problems with the mountain...","February 24, 2018"
"3384","david_n","5.0","Pretty spectacular. Did two tours over two days with Sun Dog - named above- and both were excellent. The Maligne Canyon is awe inspiring and the Wildlife Tour - with Chris, I think - was very informative. Although the latter does go looking for wildlife, it ought...","January 16, 2018"
"3384","col677","4.0","Thing you have to do. Went on Maligne Lake to Ghost Island then on way back to Jasper saw Bear jam and followed bear got great pic. Dave the driver was very good and know where to go to get best view","October 25, 2017"
"3385","lisaling67","5.0","Great first experience snowshoeing . I had the pleasure of having Maggie as my guide. She was personable and enthusiastic. She shared her knowledge and experiences throughout our tour by pointing out different animal tracks and flora. We were encouraged to explore the surrounding area. Maggie found a peaceful spot...","February 20, 2019"
"3385","0n_the_rocks","5.0","Not to be missed! . I had a wonderful time on this tour! I am grateful for the experience, I learned a lot about the region’s ecosystem and the unique ways animals have adapted to this area. I was pleasantly surprised to see that the snow hares are thriving in...","December 31, 2018"
"3385","danielle_c","4.0","Friendly and knowledgeable - good introduction. Anna was friendly and helped us to get our snowshoes on correctly to start off with, as we were beginners. The group was small - four of us plus two others. Because it was December, we didn't actually see any animals, but we saw the...","December 21, 2018"
"3385","bre_c","5.0","Amazing Views and Amazing Guides. The snowshoeing tour is a great way to get spectacular views of the mountains in Lake Louise. The guides are very knowledgeable about the areas wildlife, mountains, plants and more! I really enjoyed the tour, and recommended it to everyone!","April 30, 2018"
"3385","christophe_v","5.0","Friendly and knowledgeable. Laura Starr guided us through the trees and over the snow for a two-hour tour. Hot air vents in the snow, snowshoe hare tracks, endangered trees, ... we went from one discovery to the next. This is an easy-paced tour, and offers a different way...","February 5, 2018"
"3386","scottishgrandmamo","4.0","Another visit to Konzelman. Stopped by for another visit to Konzelmann winery, very friendly staff, offering all kinds of information, worth a visit for good priced wines!","December 11, 2018"
"3387","jhh1966","3.0","The Good and the Bad. My wife and I went to NYC for a anniversary trip and wanted to See Niagara falls in case we never make it back to NYC. So even though the reviews were mixed we decided to take the one day tour so we could get...","August 2, 2018"
"3387","busyfolks","1.0","Beautiful Scenery...but the 14 hour bus ride w/out AC made for an unpleasant experience :(. I was unsure how this trip would go due to mixed reviews. The departure was perfect & we left as scheduled (4am). There were not any movies on the screens the entire time, like stated in description. A couple of hours in, I asked the...","July 18, 2018"
"3389","nwillens","5.0","What a visual delight is Peggy's Cove, especially after reading books on the origin of the namesake. There is a beautiful lighthouse that sits atop granite boulders rising from the waters of the cove. This little isthmus of land is surrounded by others and islands clearly visible in the bay. There is a little village one passes through on the way where...","February 19, 2019"
"3389","divinemissm42","5.0","Beautiful scenery. Was on a Princess Cruise. Rented. Car for travel and sightseeing. Really enjoyed this natural beauty. Nice gift shop. Warm enough even though it was Fall weather.","February 13, 2019"
"3389","susan_d","5.0","Day trip in Halifax. The guide was so informative and had a terrific personality. We enjoyed the day with him. He personalized the trip after asking which sites we would be interested in seeing.","January 15, 2019"
"3389","cupcake245","5.0","Fun interesting place to visit. This is a popular spot. The lighthouse and view from the rocks is wonderful. It can however be quite dangerous so you need to be careful. The rocks can get slippery and people have been swept off. There is a restaurant and souvenir shop, as...","January 15, 2019"
"3389","lolaw199","4.0","Tour to Peggy's Cove with amazing scenery of the lighthouse, ocean and granite-rocky coast. Loved seeing this area. Didn't get too close to the lighthouse or water because our tour guide warned us of the ""rogue waves"" that have taken the lives of tourists and others. Not nearly enough time, but I did get some food at the eatery...","November 6, 2018"
"3389","snorkelpat","5.0","Don’t miss this day trip to Peggy’s Cove. Sure, you can drive yourself, but it was so relaxing to take a tour on a comfortable bus with a driver who knows the geography and history. It took about an hour to get to PC, and once their we had an hour to poke...","October 28, 2018"
"3389","jayli8495cm","4.0","Beautiful but crowded Peggy's Cover and Fairlawn Cemetery. We booked the Grayline bus tour to Peggy's Cove and Fairlawn Cemetery. Several reviews commented on Peggy's cove being crowded and that is an understatement. The day we were there, Halifax had 5 cruise ships visiting and it appeared as though most of the cruisers...","October 25, 2018"
"3389","jimmybuffettfan_9","5.0","Yes....Definitely A Good Idea!. Yes, I admit Peggy's Cove is sort of a tourist trap but this is something you definitely should do if you are visiting Halifax. The Gray Line tour is a good option and although we had some bus troubles I won't mention those in this...","October 21, 2018"
"3389","lovetraveling99","4.0","Lovely Place. This is a very unusual and lovely place. The rocks are fantastic! We drove ourselves and did not take a bus tour. Buses are the only negative about this place. It has definitely been discovered! When we were there , there were about 30 buses,...","October 21, 2018"
"3389","lee_t","5.0","A Must for N.S.. You can not go to N.S. with out a trip to Peggy's Cove. The scenery is incredible winter or summer, the smell and taste of the sea salt air, the sound of the ocean. Sit on the rocks, close your eyes and just listen.\nThis...","October 13, 2018"
"3389","roger_m","5.0","Fantastic place. While vacationing in Halifax took a coach excursion to Peggy's cove not really knowing what to expect but it seemed to be a popular destination for tourists. What a fantastic place, perched on the edge of a peninsular jutting out into the Atlantic Ocean. Very...","October 12, 2018"
"3389","jerryl435","4.0","Peggy's Cove sightseeing. Beautiful view of ocean, lighthouse and rock formations. Colorful buildings. Shops with hand painted Christmas ornaments and other gifts available. A pleasant excursion from Halifax. Worth a visit.","October 10, 2018"
"3389","anne_g","5.0","Breathtaking!. Loved this day trip from Halifax! great views and a few cute shops. Visiting the lighthouse was the highlight!","October 8, 2018"
"3389","321chesterj","4.0","Surprisingly Unique. Breathtaking view. Well worth the trip. Landscape was very interesting. Plan on spending a couple of hours.","October 3, 2018"
"3389","392richp","4.0","Cold and beautiful !!. My wife saw Peggy's cove as a teenager and always wanted to go back. So we planned a trip this year spending three nights in Halifax with a trip to Peggy's cove. Halifax was experiencing unseasonably warm weather so I dressed in shorts every day...","October 2, 2018"
"3389","drmsctru","3.0","Peggy's Cove. Everyone says you need to visit this location and so we did. After a bumpy ride on the old bus, we arrive and the scenery is awesome. However, you get people with kids who don't pay attention to the signs telling you to not step...","September 14, 2018"
"3389","david_k","5.0","Peggy's Cove. All went as planned, excellent value for money. The coach driver was a font of all knowledge as well as being entertaining.","September 11, 2018"
"3389","bookaflight","5.0","O beautiful Peggy's Cove!!! Excellent half day tour from Halifax. This is a must see!!\nTake the 3.5 hour tour to Peggy's Cove and back for some amazing scenery in beautiful Nova Scotia! Well worth the time as it was a highlight of my Maritime holiday.\nI booked this tour through Expedia with my daughter...","September 3, 2018"
"3389","22galer","4.0","Pretty place lighthouse and interesting rocks. The area has beautiful views of the water, lighthouse, the unique rock formations, and landscape. It is interesting to walk on the rocks out to the lighthouse and above the water to see the water crashing against the shore.","August 29, 2018"
"3389","melissa_r","4.0","Pretty but very crowded. The area was very pretty but very crowded. We enjoyed sitting on the benches overlooking the lighthouse and listening to a gentleman play the bagpipes.","August 20, 2018"
"3389","gaiao172","4.0","Great guide. I headed out to Peggy's Cove after a sleepless flight into Halifax from Edmonton. Gave the day some direction. Although its a bit pricier than I expected, the guide/driver did a top job. His humour and information was stellar, even if I was nodding off...","August 17, 2018"
"3389","tara_o","4.0","A quick trip to a small cove with a lot to see. We took the half day (3.5 hour) tour from the Halifax Waterfront to Peggy's Cove. The drive took about 1 hour each way and we had about 1.25 hours at the Cove. It was not enough time to see everything. The driver provided some information...","August 6, 2018"
"3389","edward_h","4.0","Worth a trip when in the Halifax region. Picturesque lighthouse easily accessible on the rocks. Parking can be difficult, walking strenuous with no sidewalks. Cute shops with a great variety of merchandise. Do go on a sunny day and hope there not be dense fog. Can be very crowded.","July 24, 2018"
"3389","roberteleemo","5.0","A great little store on the water with good prices. There's a little store down next to the water and I think it's called RH Crooks. On the front porch is a wooden statue for pictures. Inside is a wonderful collection of floats and nautical stuff at very good prices sold by an older man...","July 16, 2018"
"3389","01worldtraveller86","5.0","Great spot- Don't go on the black rocks. It's an amazingly picturesque spot with lots of lovely little shops and art galleries. Just down the road there is an excellent hike at Polly's Cove. The black rocks really are super dangerous, every year people die, do NOT go on the black rocks, once...","July 9, 2018"
"3389","sharon_j","5.0","One of the most beautiful spots in Canada. Absolutely gorgeous place to visit. I could not believe how stunning the view was driving into Peggy’s cove. Food was also amazing.","July 9, 2018"
"3391","monicadn9317yo","5.0","Good view of the wild life . We went to this tour with our guide Angela , who was really nice and lovely\nShe explained lots of things about Yukon history and the local effort to maintain wild life and natural resources\nWe were able to see all of the animals\nLoved...","November 2, 2018"
"3391","vancouverpinoy","5.0","Worth every penny to use an experienced guide. We were a family of five that just finished the Wildlife and Hot springs tour.While some people say you can save money by doing it yourself.I disagree,Agatha our guide was full of knowledge about the animals.We would have not spotted the elusive lynx and the...","February 11, 2018"
"3392","kevinlhenderson","5.0","Great day of wine tasting.. Our tour guide Harold picked us up at our hotel right on time. As we traveled from Niagara Falls to Niagara on the lake he kept us well entertained by his local knowledge of the area. He had a list of wineries we were to...","February 18, 2019"
"3392","carol_w","5.0","A day in Niagara. If you're trying to decide what to do in Niagara and you enjoy wine...we enjoyed a good 5-6 hour day with our guide, Bernie, and we had a fabulous day!! We booked on line and the whole excursion happened seamlessly! Canadian wine was an unexpectedly...","November 25, 2018"
"3392","781edwardm","5.0","Fantastic day. First class service. Darrel picked us up directly from our Airbnb. Very professional and knowledgeable, took us to some really nice wineries. We had a great lunch at The Garrison, one more wine tasting then back home. What a fantastic day and tour! Didn’t have...","October 30, 2018"
"3392","tracyt0428","5.0","Wonderful Day of Wine Tasting!. Bernie picked us up promptly at 10:25 a.m. at our hotel and it was clear from the start that we were in for a treat. Being a local, Bernie knows so much about the area and shared with us a ton of great information. We...","July 11, 2018"
"3392","jvuser","5.0","Great Attention to Detail. Breanne did an amazing job as our tour guide. We went through on Saturday the 3rd of February and she lead a group of 12. My wife and I enjoyed the experience very much. The ice room was a special treat. (30,000 pounds of ice...","February 5, 2018"
"3392","marc_h","5.0","Great wine and great experience!. We had a great time on our wine tour of Niagara On The Lake. Daryl, our guide, was a lot of fun and he knew the area well. He had great suggestions for wineries to visit based on what we liked and he was flexible...","November 14, 2017"
"3393","calonge","5.0","Great way to explore Ottawa. Although it rained, we had a great time cycling through Ottawa with Nora.\nShe is such a sweet person and thanks to her we have seen many great things.\nThere is no better way to visit Ottawa.\nWe would highly recommend this company.\nGood bikes,...","October 29, 2018"
"3393","will_y","5.0","Scenic Guided Tour - Only Ottawa Views. If you're wanting to see Ottawa, this is one of the best ways to do it to not only get a good feel of the city, but to also get a real strong education from the guide on the surroundings and the city's history. 10/10...","October 20, 2018"
"3393","escape145801","5.0","Afternoon in October Bike Tour of Ottawa. Our group of 8 cyclists spent a great 2-hour day in chilly, cloudy but non-rainy weather seeing Ottawa by bike trail! Loved it. Nora, our guide, was patient and knowledgeable about the area features we traveled by and through. A non-hurried, safe way to explore...","October 13, 2018"
"3393","sue_w","4.0","Loved this bike tour!. We were a small group with Lucie as our guide. Lots of info, lots of stories - she really made Ottowa come alive for us. I loved it so much that next time I’d opt for a longer ride. The pace didn’t dawdle but it...","October 12, 2018"
"3393","lightpacker174750","5.0","Great way to see Ottawa. I was visiting Ottawa on a work trip and had a spare afternoon- the bike tour was a great way to see the city, super easy to organise, comfy bike and a fabulous guide - highly recommended","October 11, 2018"
"3393","coleenoman","5.0","Fantastic Tour!. This was my first bike tour. I brought my dad and aunt. My aunt hadn't ridden a bike in over 10 years. The tour guide was very understanding and the speed of the tour was just right. Most of the tour was on bike trails...","October 7, 2018"
"3393","marian_m","5.0","A good way to explore Ottawa. We did the tour with an American couple and guide Nora.\nWe saw a lot of beautiful places and the guide told us interesting stories.\nYou should take a tour when you visit Ottawa. It is perfect!!","October 6, 2018"
"3393","bonniem1153","5.0","Great tour. I've been to Ottawa before, but have never done a tour. I really enjoyed the bike ride and the tour guide was very knowledgeable and friendly. The next time I'm in Ottawa, I will be doing another bike tour with this company!","September 26, 2018"
"3393","bernard_l","5.0","Best way to see Ottawa. We highly recommend Escape Bicycle Tour. If you are not terribly out of shape, it is the best way to see Ottawa. Walking is too tiring and time consuming to cover big landmarks; tour buses can’t go down the cycle lanes around the canal and...","September 15, 2018"
"3393","r1m3","5.0","A Totally Worthwhile Trip. We showed up at the shop and they had us on quality bikes that were properly set up in minutes. The helmets and bottled water were included as well. We met our tour guide Dick and he led us on a relaxing bike ride around...","September 15, 2018"
"3393","li_h","5.0","Great experiences. We did not find out about this tour until the night before, so it was a very short notice. However the company did a great job accommodating our needs and we had a great time. Ottwa was memorable because of this tour. The tour guide...","September 14, 2018"
"3393","paul_s","5.0","An introduction to Ottawa by bike. My wife and and I found the tour informative and an easy ride even for the occasional riders that we are. Our guide Norma was fantastic - knowledgeable, friendly and adaptable to our interests. Walking back to our hotel after the ride we both felt...","September 12, 2018"
"3393","bweaver154","5.0","Such a Wonderful Time. This bike tour was intended as a surprise for my outdoor loving better half and it completely met and exceeded my expectations. We had never done such a thing before, and we had the best time. Our tour guide Lucie was very knowledgeable regarding Ottawa...","September 11, 2018"
"3393","rob_b","5.0","Sightseeing Ottawa. We had a lovely tour in Ottawa.\nFor us it was very our guide spoke dutch (to make some jokes during the tour).\nThanks!!!!!!!!","September 8, 2018"
"3393","george_a","5.0","City Bike Tour. What a great way to see and learn a little about Ottawa. Our guide was excellent and informative. We will definitely do it again with Escape on our future trips to Ottawa.","September 4, 2018"
"3393","dream266639","5.0","Excellent Tour First-rate Tour Guide!. On a recent vacation in Ottawa my wife and I took the 2 hour tour at the Ottawa Express City Bike Tour. This was the best part of our visit to Ottawa! Our tour guide, Nora, was knowledgeable, friendly, considerate and capable. We got to...","September 2, 2018"
"3393","eec335","5.0","Awesome Time in Ottawa. I had a great time biking around Ottawa with Escape. Hans our guide was knowledgable, funny, and made sure everyone was safe. The bikes were in great condition, and I appreciated how Maria provided ice water for the ride. The tour is a great way...","August 29, 2018"
"3393","louise_w","5.0",".Ottawa. this was a great way to get an overview of what Ottawa has to offer. Chris was an excellent and informative guide","August 29, 2018"
"3393","giovanni_d","5.0","Best spots and awesome guide. We did the tour as a family of four with Sparky as our guide. Sparky was very enthousiastic and knew a lot about the city. She took us to places you probably wouldn't have visited on your own. You get to cover a lot of...","August 24, 2018"
"3393","paul_inyork99","5.0","Great tour. We did the 2 hour express tour as a family ( 8 yr old) and really enjoyed it. The tour guide was friendly and knowledgeable, the bikes were great and it was a fantastic way to see the city. Will probably do another longer tour...","August 21, 2018"
"3393","chiara_f","5.0","Amazing experience!. My parents and I spent one day in Ottawa, and we wanted to take the most out of this city in those few hours. That is why we decided to do the ""2-Hour Express City Bike Tour,"" and it turned out to be the perfect...","August 21, 2018"
"3393","julie_o","5.0","Highlight of trip. Ottawa was our penultimate stop on our first ever Canada fly drive. We made six stops. We did lots of different activities at each stop but I was really looking forward to the bike trip based on previous reviews. We certainly weren't disappointed. It was...","August 20, 2018"
"3393","bella2018-10","5.0","Awesome Way to Experience Ottawa as a Family! - A MUST DO!. This tour had EVERYTHING: beautiful scenery along the bike ride with short stops to enjoy and take pictures; visiting key highlights of Ottawa and Gatineau up close that you felt you were the only ones there (Rideau Hall on Saturday morning); and a great family...","August 20, 2018"
"3393","arnold_l","5.0","Best thing we've done in years!. I was recently in Ottawa for a family trip and we booked the 2 hour express trip. Sparky was our guide and she as awesome--so fun and friendly and a wealth of knowledge about Ottawa and its history. We saw so many great things that...","August 16, 2018"
"3393","shelley_c","5.0","Wonderful experience. My husband and I did this tour and really enjoyed ourselves. Our tour guide was very knowledgeable and this tour gave us a great overview of all the important sights of Ottawa. Truly the best way to see the City. Would highly recommend.","August 15, 2018"
"3393","tammy_c","5.0","Awesome tour; fantastic tour guide!. Money so well spent! This was, by far, the best thing we did in Ottawa on our trip! We did the 2 hour tour and had the opportunity to see so many historical landmarks and beautiful botanical garden. Sparky, our guide, was chock full of...","August 15, 2018"
"3393","lamaar2","5.0","Great way to see the City. Wanting to see as much of Ottawa as possible but with 2 young children, the express tour was a perfect solution. My 5yr old loved using the trail buddy with the 2yr old perfectly happy in the trailer. The 2 hour tour allowed us to...","August 15, 2018"
"3393","odyssey718382","5.0","Fun Tour. We had a great bike tour across Ottawa. Great insides to the city within a short time. Hans, the guide had a lot of knowledge and was telling interesting stories.","August 14, 2018"
"3393","donna_n","5.0","Fantastic!. My husband and I were planning a trip to Ottawa in early August. Before arriving, I emailed Maria some questions about her service. Her response was prompt, helpful and kind. Upon arrival, Maria was very accommodating with our schedule. The day of the tour, we...","August 12, 2018"
"3393","wendy_a","5.0","Fantastic. There were only our group (4) on the tour, which meant it felt like a private two hour tour. Bikes were all well maintained and we were supplied with water as advertised. The tour took us to parts of the city we would not have...","August 12, 2018"
"3393","stokesley40","5.0","Great bikes and tour guide. A great way to see the city with excellent bikes all well maintained and full range of gears. Our guide Hans was excellent - kept our group together in understated way and gave good explanation of the city sights. Felt very relaxed, and route covered...","August 12, 2018"
"3393","luvtotravelcanada","5.0","A Great Way To See The City. My husband, son (11) and I did the 2 hour bike tour with Sparky. She was a very knowledgeable guide and answered the many questions we had. This ride was a great way to learn about Ottawa and get your bearings. If it wasn't for...","August 6, 2018"
"3393","alison_l","4.0","Bike ride. Thank you. Great afternoon. Super customer service from Marie and a great guide. Love Ottawa and the surrounding area","August 5, 2018"
"3393","karenmcc09","5.0","Highlight of our Trip. From Start to finish our experience was great. Our group of 6 were quickly measured for bikes and helmets then given each a nice cold water for our trip. Sparky is obviously very experienced and safety conscious so rules of the road gone over and...","August 4, 2018"
"3393","728shelleym","5.0","Birthday gettaway. Awesome tour Sparky our guide was knowledgeable fun and kept everyone very safe even those of us that were novice bike riders. I would recommend this tour as one of the best tours I have ever taken. The bikes were easy to ride and in...","August 2, 2018"
"3393","dagmarderijke","5.0","Great experience. We (family of 4, 2 kids) did the Ottawa Express City Bike tour recently (July 2018) and loved it! Our tour guide took us to places we would have most likely not found on our own and he had a lot of historic information to...","July 31, 2018"
"3393","marten_k","5.0","Great way to see the city. Ottawa is a very bike friendly city. This is a great way to see the main sites and get a sense of how things are laid out. We've done both bus and walking tours but for Ottawa the bike tour is the best option. Our...","July 28, 2018"
"3393","belgianfamily2018","5.0","Great way to see the best of Ottawa. My family really enjoyed the guided bike tour through the city of Ottowa.\nThe city is bike-friendly, and most of the ride is flat. The weather was hot, so we received a water bottle, and could refill halfway the ride.\nOur guide Sparky was a...","July 27, 2018"
"3393","nawest","5.0","Perfect way to see Ottawa. My wife and I loved our express tour of Ottawa. Our tour guide was interactive and knowledgeable. This tour goes by quickley but gave us a taste of what there is to see in the downtown area. We enjoyed our time so much we decided...","July 22, 2018"
"3393","alan_p","5.0","Bike tour with Chris. Excellent ,informative , bike tour from start to finish .Chris was so patient with us as my wife had a bike accident a few years ago and was very cautious going back on a bike . Chris made sure that we all went at her...","July 22, 2018"
"3393","samantha_c","5.0","Amazing way to see the city!. This was the highlight of our weekend trip. We were here for a girls stagette weekend and we loved it. I've been to Ottawa many times, but have never seen the city this way. Our guide Lucille was excellent, knowledgeable and so pleasant to ride...","July 22, 2018"
"3393","jan954","5.0","Great Way to See Ottawa. My husband and I took this tour with Nora the first day we got to Ottawa as we thought it would give us a better idea on what to do over the next few days. For example after passing by the Mosaiculture display we knew...","July 20, 2018"
"3393","klumhe1","5.0","Fun way to see the city. My husband and I enjoyed this tour with our kids, aged 13 and 15. We were only in town for a couple of days, so we were looking for a way to learn about the city with an experienced guide. This fit the bill perfectly....","July 10, 2018"
"3393","jonathan_s","5.0","Awesome bike tour of Ottawa!. Dick Louch was a FANTASTIC tour guide! Our family of 4 from PA toured with another family of 4 from VA that also happened to book the same tour and had a great time, despite the unusually hot (94 deg F) weather. Dick did a...","July 8, 2018"
"3393","tr0schke","5.0","Great ride and overview of old Ottawa. Lucy, our guide, was wonderful. She was enthusiastic and very knowledgeable. It was a great 2 hour ride. Not difficult but enough to feel like you had done something. The tour was a great over view of the main areas of Old Ottawa. Our teenage...","July 7, 2018"
"3393","yway","5.0","Perfect Pedalling!. My bike tour of Ottawa was one of the highlights of my 6 day visit to in the area. From the prompt cheerful communications with Maria, to the relaxed yet knowledgeable guide, and everything in-between, my experience with Escape Tours and Rentals was very enjoyable...","July 5, 2018"
"3393","san_19642014","5.0","Do the Cycle tour and complete your Ottawa trip. This is the best way to tour Ottawa. Our tour guide , Sparky, was simply fantastic and even if you have not cycled for years ( as was the case with us ) it is great fun. The tour is nicely paced out and one...","June 25, 2018"
"3393","fairweatherskier","5.0","Leisurely bike tour - great way to see the city. My husband booked this bike tour the day before our ride in mid May. Service was excellent and the tour guide, Dick, very knowledgeable and had a great passion for bikes as the way to travel. Dick paced things just right in spite of the...","June 24, 2018"
"3393","dns00","5.0","Great way to tour Ottawa. This was a wonderful way to tour Ottawa. Lucy led our group. She was great. I highly recommend this tour.","June 23, 2018"
"3393","accurate7","4.0","bike touring. Seeing Ottawa on bike-friendly paths is a great way to cover longer distances and catch all the sites including Parliment Hill, the market, the Rideau canal and Gatineau to name a few.","June 18, 2018"
"3393","mvptcws","5.0","Highly Recommended. We spent a great morning riding around town with Sparky. She was a great guide and historian. We learned a tremendous amount about the city and its history, along with some great ""ins and outs"" of Ottawa that you can never see by car. The...","June 14, 2018"
"3393","kim_l","5.0","Amazing Tour! Lot's of fun. This tour was fantastic, what a great way to see the city.\nSparky our tour guide was great, very knowledgeable about the sites of Ottawa and very friendly. Our bikes were great, everything was ready for us when we arrived.\nOttawa is fantastic city to...","June 11, 2018"
"3393","173simrang","5.0","Ottawa bicycle tour. We had an amazing time! Great way to explore the city. Escape Bike Tours were flexible as we booked our tour last minute. Our guide was knowledgeable and fun!","June 6, 2018"
"3393","rwilk1","5.0","Fun way to get a feel for the city!. We had so much fun on this tour we took another one the next day. Guides are knowledgeable and fun, bikes are nice and maintained well. Great value for time and money. I highly recommend it.","June 5, 2018"
"3393","brandon_b","5.0","Beautiful Tour for 10th Anniversary. My wife and I took a lovely bike tour for our 10th anniversary. Escape Bike Tours were flexible, friendly and provided an excellent experience.\nThanks !","June 4, 2018"
"3393","smz2016","5.0","Fantastic Tour!. What a great way to see Ottawa and Gatineau! Our tour guide, Dick, was knowledgeable and entertaining and the leisurely pace of the tour was a perfect way to spend the morning.","May 15, 2018"
