"attraction_id","user","rating","review","review_date"
"2239","andreabw208rp","5.0","Excellent trip. A great day out- good itinerary, friendly, efficient driver and plenty of time at the attractions. We both enjoyed the tour immensely.\nThe boat trip was fun and do the optional helicopter ride if you can.\nHighly recommended.","April 29, 2017"
"2239","lauren_s","5.0","Excellent Tour! Would 100% recommend. . Myself and my fiancé went on the Niagara day tour and we had an incredible time. We met the bus at the designated point as it saved us 10 dollars each it was really easy to find and the bus was there waiting exactly on...","April 25, 2017"
"2239","glowingelephant","5.0","Amazing tour at a great price. I really enjoyed myself on today's tour. Our group was very small (around 10 people) so the whole day felt very exclusive. Our tour guide Burkus was very knowledgeable and told us many stories and interesting facts during the drive to Niagara.\nWe stopped at...","April 24, 2017"
"2239","trevor_k","5.0","Excellent company for Guided Tours. Travelling Via Toronto from US to the East, had a missed flight connection, on April 6th 2017 due to bad weather .\nThought t make best use of the 24 hour layover, and tried Niagara Day Tours with hardly much time left to make a...","April 21, 2017"
"2239","kali_c","5.0","if you do any Niagara Day Tour,do this one!. Gold star. As we encountered some late minute changes to our holiday plans, Burkus went out of his way to accommodate us. All comms were very fast. Picked up on time at hotel and the tour guide was very friendly and knowledgeable, he also seemed...","April 20, 2017"
"2239","laura_k","5.0","Laura. Our day trip to Niagara was fantastic! Picked up promptly at our hotel and off Niagara we went. Great commentary from Duncan, keeping us all informed of the history. Winery stop was great and then we did the helicopter tour too and it was fantastic......","April 17, 2017"
"2239","mara_g","5.0","Recommended day tour with great guide. We really liked the day tour to Niagara falls. Burkus was a very friendly and knowledgeable guide telling interesting stories about each stop we made and the general Toronto/Niagara region. Our group consisted of 10 people and we made different little stops such as ice...","April 12, 2017"
"2239","375idaf","5.0","Beautiful Niagara. This tour is amazing, our tour guide was very knowledgable and kept us entertained for the whole tour.Niagara Falls themselves was just awe inspiring. The sheer power and beauty is unbeleivable. Even us going in March ( slightly Chilly) was worth the adventure","April 12, 2017"
"2239","juliaeason","5.0","Relaxed and informative. On one of the first warm days of spring I was treated to an informed tour of lower Ontario from Toronto to Niagra Falls. The Driver/Guide Steve treated us to his enthusiastic knowledge of he area and its history and this always puts a valued...","April 12, 2017"
"2239","elainemcgeachy","5.0","Fantastic Niagara tour. We had a wonderful trip to Niagara! Duncan, our driver was so informative, helpful and friendly. It was really informal and relaxed. He told us about the whole area and history as he drove us to all the sights including Niagara on the lake and...","April 12, 2017"
"2239","swit0028","3.0","Niagara Day Tour with Steve. Disclaimer: This review in no way discourages travelers from visiting Niagara-on-the-Lake, the Niagara wineries, or Niagara Falls. You should absolutely go visit these sites while in Ontario. This is based purely on our experience with Niagara Day Tours.\nPros:\n- Great itinerary\n- Convenient pick-up...","April 11, 2017"
"2239","anne_s","5.0","Best Niagara coach tour .. Went along with several friends , this was second Niagara tour this year. The previous trip was with other somewhat larger company, but there was no comparison . This was the best. Right length of time at stops and brilliant informative commentary from our driver....","April 10, 2017"
"2239","ortwin","5.0","Well balanced and excellent narrated tour to the Falls. This tour is well organised by the agency. They keep you updated on things and let you check everything. Punctuality is their nickname, but the driver was also thankful for the attendants being on time.\nWe had a sunny Sunday and even though it was...","April 4, 2017"
"2239","mari_p","5.0","Niagara Falls trip. What an excellent tour!! If you're looking to go to the falls, enjoy some wine and grab some food with a view, this is the one to pick. Highly recommended. Driver very knowledgeable and friendly.","April 3, 2017"
"2239","michelle_dave42","5.0","Fabulous! . We took this trip to mark our first wedding anniversary - cheesy I know! Anyway we were picked up on a wet morning in Toronto and set on our way. Our tour guide was great - friendly, gave us plenty of information but wasn't in...","March 25, 2017"
"2239","chrisser","4.0","Niagara trip to base of Falls. It was a wonderful trip to Niagara Falls. We took our visitors from England to see one of the wonders of the world. What an experience to feel the thunder of the falls up close (on the boat tour)","February 14, 2017"
"2239","tash4444","5.0","A must do. This was the highlight of the trip. We got picked up from a hotel which took us straight to Niagara. The journey there was really interesting the tour guide was extremely knowledgable and made the journey and the whole day fly by. The falls speak...","January 17, 2017"
"2239","mariayhugo","5.0","Nice place in any season station.. I have been there in all seasons, and each one of them have something special.\nDecember to March with almost all the fall water at freezing point is just unforgeable. December and January other than frozen cascade you can enjoy the light festival.\nMarch to...","December 19, 2016"
"2239","darren_w","5.0","Brilliant day trip to the falls. Got picked up right outside the door of our accommodation by our very friendly driver/guide Paul at 8:15 am. Being only 5 of us we had our own little car which was perfect because we didn't fancy being on a big bus full of tourists....","November 28, 2016"
"2239","tinabethtravels","4.0","Good Tour. If you only have one day to see the falls and a few other stops on the way -- this is a good tour to do it with. Keep in mind that once you get to Niagara Falls -- there's more to see and do...","November 21, 2016"
"2239","graceandgratitude","5.0","Day Visit in Niagara. In one day, you can plan a good trip to Niagara, You can ride the Maiden of the Mist,\nexplore the scenic view of Niagara all the way to Naigara on the Lake visiting the winery in the region and if you like hiking, you...","November 14, 2016"
"2239","rogerandwendy","4.0","Very Good Day Tour. A very well organised day tour from Toronto with a helpful and knowledgeable tour guide/driver. Everything went well with stops as promised and plenty of time at the falls. The falls are of course spectacular and the trip on the boat good fun so it's...","November 8, 2016"
"2239","maher_m","5.0","The highlight of the holiday. A day trip to this magnificent thundering water fall was the highlight of our holiday, 8.30 pick up difficulty getting out of Toronto because of a 10 k marathon (90 minutes delay) but super service from John ( the Italian driver)\nVery exciting autumn scenery...","October 30, 2016"
"2239","e_s","5.0","Great experience with a great tour company. We chose to use Niagra Day Tours because they use small buses and so glad we made that choice. It was booked from the UK via email, no hassle, all went to plan.\n9 of us on the bus. Our driver/guide Paul was very informative,...","October 19, 2016"
"2239","ws_y","5.0","Nice tour. Nice arrangement for the tour, got the chance to visit different spots in Ontario at one time. The tour guide is nice and patient, always be able to provide detailed information of every spot, which is very helpful to a tourist coming here for the...","October 17, 2016"
"2239","eugenealanes","5.0","The magnificent creations of God.... A day in Niagara is one of my most memorable and spectacular get away. You can see and witness how beautiful the falls are. If you see that falls you will be speechless for its beauty and amazed how it was happened? You will wonder...","October 17, 2016"
"2239","dianajws67","4.0","Great Tour. The tour was nice, organized well, and the booking was easy. It was great to see the shops and the falls","October 17, 2016"
"2239","86sumitj","5.0","Niagara - Amazing experience. It's complete with fun filled activities for the whole family, restaurants, casino and what not. Go on the big Farris wheel or just climb up the skylon tower and have the most amazing view of the Niagara. Go closer to the falls with maid of...","October 17, 2016"
"2239","woobs75","5.0","Fantastic day!!!!. We chose this tour as it did all the stops on the way to the Falls and as we were staying overnight this was important.\nFrom the pick up to the end of the day we had a great time - Burkus was interesting, informative...","October 12, 2016"
"2239","tanja100991","5.0","A beautiful day.... ...we were 4 girls on vacation in Toronto and wanted to see the Niagara Falls!\nWe chose this Tour because of the TripAdvisor reviews and it was the right choice!\nBooking, pick-up and the entire day was easy and well organized - we really enjoyed...","October 9, 2016"
"2239","bcjb78","5.0","Once in a lifetime moment . The tour was a great day out worth it 💯.\nOnce in a lifetime moment & experience.\nOur driver/guide Duncan was very interesting, imformative & a very safe & smooth driver.\nThe stops on the way are good but nothing prepares you for the ore...","October 6, 2016"
"2239","luzbl","5.0","Day trip to Niagara. This is the best way to see one of the wonders of the world and also see some interesting places and do some nice things along the Niagara region such as try the ice wine in a tasting tour in a local winery, see the...","October 6, 2016"
"2239","graeme_b","5.0","Niagara Day Tour. Awesome day. Duncan our driver and guide was excellent. Great value for money and would highly recommend it. 10 out of 10 for service and tour content. Niagara Falls without the boat ride is not an option. It is a must do!\nGraeme","October 6, 2016"
"2239","jozef_k","5.0","Well worth a visit. Stopped off at the falls on the Way to Vancouver with our Canadian tour. Not much going on in the town, was a bit like Blackpool, but take a ride up to Niagara on the lake you will love it.","September 30, 2016"
"2239","craig_c","5.0","Absolutely great!. Duncan was our tour guide and as he has an encyclopedic knowledge of the areas we visited, made this a vastly interesting tour. While it takes the whole day, the time seems to fly by as there are so many interesting things to see and...","September 29, 2016"
"2239","unification1","5.0","Professional and affordable tour. The Niagara Day Tour was a real highlight of our trip to Canada. Affordable, just the right length, informative and entertaining.\nAfter an 8.10am pickup from near Union Station and a quick tour of downtown to pick up the other guests (being fewer than 16...","September 27, 2016"
"2239","derekg901","5.0","Good day out. This a very good value and organised trip. We were picked up and dropped off from our accommodation. They use a small coach so can park up close to things.\nOur driver/guide Burkus gave an excellent commentary along the way both informative and amusing. The...","September 27, 2016"
"2239","brunoamici","5.0","Stunning! Must see place. Niagara Falls is a must see place/city with their wonderful falls. Boat cruise is really nice as they stay very close to the falls.","September 26, 2016"
"2239","fomalhaut","5.0","Don't hesitate: go ahead and book.. Having been to the falls on a perfect late summer's day recently, I cannot recommend this tour highly enough.\nThe minibus was comfortable and clean: and small enough to park within sight of the falls. Our driver (Duncan) was friendly, and gave a great running...","September 26, 2016"
"2239","olga_papusha","5.0","Unforgettable experience. It definitely makes sense to include a boat trip into your tour as you will get to the falls as close as possible. They are beautiful! We also liked our driver/guide Burkus.","September 23, 2016"
"2239","travelcouple100","5.0","day trip. I would strongly recommend this tour, as stated in past, Burkus, was great. Picked us up on time, spoke very well and was very knowledgable. My wife and I learned a lot on this trip. Since it was a smaller van, very comfortable, he was...","September 23, 2016"
"2239","lindsay_t","5.0","Excellent Company for a great tour/Lindsay&DavidUK visitors. Visiting from the UK, we had time to plan and review the company we were going to use for our day trip to Niagara fall's. We found Niagaradaytours.com, and were not disappointed. Our driver/ guide Burkus was great. Arrived at our hotel on time for...","September 23, 2016"
"2239","seanm64","5.0","These are the people you should tour with!. I actually found them via Tripadvisor. Their reviews were already stellar and could not have been more accurate. I accidentally booked a Sunday tour and meant to do a Saturday tour. I contacted them on Friday before and they were more than accommodating in changing...","September 23, 2016"
"2239","eric_j","5.0","Great Niagara Falls Tour!. The tour guide, Burkus, was great,and the Falls were wonderful! He took the time to explain a lot of the sites, and he was really patient with the passengers who did not return to the bus on time. He is a really knowledgeable guy.\nI'd...","September 19, 2016"
"2239","473suew","5.0","Niagara Day Tour. Warm day but threatening skies with occasional rain didn't spoil a great day out with David from Niagara Day Tour.\nThe trip out had several stops: Niagara on the Lake, the smallest Chapel, a wine tasting, floral clock and the hydro power stations.\nWe were...","September 17, 2016"
"2239","whizzkid50","5.0","A well-priced, well-run tour giving excellent value for money. This is an excellent tour which gave us a very varied and interesting visitor experience. Our driver/guide was very personable and polite and provided an informative commentary during the journey but not so much that you wanted to reach for the 'stop' button. We visited...","September 15, 2016"
"2239","717zoea","5.0","Amazing! & Great Service. The bus picked us up in the morning. Our driver was very charming and friendly. We stopped to do some wine tasting and we also stopped for a while in Niagara in the Lake (a charming quaint little town). When we reached the falls we...","September 13, 2016"
"2239","avtarbaba","4.0","Awesome tour. Well worth it!! Spent the whole day in Niagara and these tours were just amazing and the kids really enjoyed it too!!","September 12, 2016"
"2239","warren271","5.0","This is one of the greatest wonders in the world so what can't be great about a trip to Niagara Falls. The Canadian side of Niagara is very picturesque starting with the falls and then the parks, lots of restaurants and attractions and two fun casinos for those who like to try their luck.\nIf you start your trip in Niagara on the Lake which is...","September 12, 2016"
"2239","ossie_f","5.0","An excellent, well-informed, guide. We visited Niagara Falls with Burkus in September 2016 and managed to book ourselves on the tour at the last minute. The narrative was well-informed without being overwhelming and his experience of doing many of these tours previously allowed us to maximise our time at...","September 12, 2016"
"2239","mauve_10","5.0","Pleasant trip with the Niagara Falls as grand finale. Pleasant daytrip to the Niagara Falls. Pick up went smoothly. We had a stop at Niagara on the Lake first, where we had one hour of free time, which was enough to have a quick stroll around, have something to eat or drink and enjoy...","September 11, 2016"
"2239","reney321","5.0","Brilliantly planned, easy day out. We went to Toronto for a long weekend and wanted to visit Niagara Falls, I did some research on cost of public transport and came across this tour. The tour itself is not a lot more than making our own way there. The reviews were...","September 9, 2016"
"2239","lindawk926eq","5.0","Wonderful Day Tour. Niagara Day Tour company, with driver and part owner, Burkus Chapman, was one of the best day tours that we have ever been on. The tour bus was comfortable, and on time for pick ups. The information provided by Burkus was great, his local knowledge...","September 9, 2016"
"2239","antheaatkins","5.0","Amazing. We took our Scouts on a day trip from Toronto. It was a long bus ride but well worth it. Our tour included the walk under the falls and a boat trip. It was just awe-inspiring. I can't think how else to describe it. It...","September 8, 2016"
"2239","pddownunder","5.0","Great value - A great day out!. Niagara Falls was a must do for us and this trip ticked all our boxes. David our guide was friendly, well organized and very professional. The trip has plenty of variety with stops at Niagara on the Lake, wine tasting, the smallest chapel and the...","September 6, 2016"
"2239","y8066zulizb","5.0","Great way to see the Niagara region!. This tour made it very easy to see a wide variety of things the Niagara region has to offer all in one day: the falls (of course), the quaint town of Niagara-on-the-lake, tasting ice wine, and a few other local attractions such as the flower...","September 6, 2016"
"2239","midmum2013","5.0","Fantastic trip and service. We chose Niagra day tour as it was a smaller bus and more personalised service. Booking was quick and easy and pick up so convenient. No trawling around loads if hotels before getting going. Burkus was helpful friendly and full of interesting and funny facts...","September 6, 2016"
"2239","lynn_n","5.0","Niagara Day Tour. Wonderful experience - picked up at 8 20 am as arranged. Driver/Guide, Burkus, was fantastic. Very informative commentary on the way out. Niagara-on-the-lake - what a pretty village. Plenty of time to look around. Three other shorts stops on the way to the Falls. The...","September 5, 2016"
"2239","explorers05","5.0","Road Trip, Flower clock, wine and gushing water.... Got picked up no problem at the Hotel close to Union Station. Had great time talking to the guide along the way. We had a few short stops along the way, Niagara on the Lake, Reif Winery, Chapel, Power station until finally arriving to Niagara...","September 5, 2016"
"2239","sonalg184","5.0","Amazing experience!! Most memorable trip!. We booked with the Niagara Day tour because of the great reviews on TripAdvisor and are glad we did. Our driver/guide for the day was Tony. He picked us up right on time and very affable and knowledgeable.\nWe first went to the Niagara on...","September 3, 2016"
"2239","kerry_f","5.0","Great Day. Pick up was on time, guide was very nice and knowledgeable, great stops along the way plus plenty o time at Niagara plus jumping the queue for the boat trip.\nA great relaxing way to see the falls. Highly recommended.","August 30, 2016"
"2239","mountainpcp","4.0","Good way to see Niagara Falls. This trip was for us an overall good experience. Reasonably relaxed and laid back with lots of time at the falls. Stopped in the lovely town of Niagara on the Lake, would have really liked to have more time there and skipped the ""smallest chapel""...","August 27, 2016"
"2239","343sueh","5.0","Niagara Day Tour. A really great day tour. Relaxed pace....with lots to see....Niagara Falls the ultimate highlight with plenty of time to enjoy them..","August 24, 2016"
"2239","stephenradforth","5.0","Excellent family tour to Niagara. I booked this tour on the strength of other people's reviews on trip advisor and was pleased to find the tour lived up to expectation. Our driver and guide for the day was Burkus. He was an excellent guide, well informed with great knowledge of...","August 24, 2016"
"2239","daveandthegang","5.0","A well balanced tour of the Niagra region, showing the natural environment and man's impact on the landscape.. A thoroughly recommended tour which gives an insight into the various local industries (wine growing as well as tourism) in addition to the spectacular works of nature at the Falls themselves.\nOur driver, Duncan, was very approachable and extremely knowledgeable about the local area. The...","August 24, 2016"
"2239","vivihill","5.0","niagara falls bus trip. lovely day good guide interesting commentary well organised\nexcellent lunch\nbutterfly conservatory is delightful we had a great time maid of the mist is a good trip\nthe chair lift over the whirl pool isn't much\na bit pricey lots of venders selling expensive stuffs...","August 23, 2016"
"2239","bakee001","5.0","Wonderful day out! . One of the best days of our trip to Toronto! We were sent our pick up time by text the morning before our trip, and we were collected on time from our hotel. Our tour guide, David, was welcoming and introduced us to the others...","August 23, 2016"
"2239","erica_b","5.0","Niagara Falls Tour. Great Tour Guide - he was interesting informative and well organised. Had a great time at the falls, and the tour was interesting too. Niagara-on-the-Lake was a beautiful place to look around.","August 21, 2016"
"2239","clairefx1364tx","5.0","July 2016 Niagara Tour. The tour company was exactly what we needed as newbees to this part of Canada. Our tour guide, Duncan was full of knowledge of the area and enthusiastic even when we were moving in slow traffic.\nThe relaxed stop offs were interesting and well balanced...","August 17, 2016"
"2239","martineastmidlands","5.0","A great experience . We were collected on time by Dave our tour guide who was informative and pleasant. We went to Niagara Falls first and the Hornblower boat cruise gave us the highlight of our day, the noise and feeling of being so close to the water was...","August 16, 2016"
"2239","lieschen_m","4.0","Niagara Falls are great!. The trip was very well organised. We visited the lovely village of Virgil, the smallest chapel and had a informative wine testing (ice wine included) and a short photo stop at a power engine. We were 24 partipicants and the small bus could park right...","August 15, 2016"
"2239","sallyg161","5.0","Great day out. We were picked up on time by Burkas our tour guide. He was brilliant so knowledgable on everything. St Niagara we were given tickets and skipped the major queues but we still had to queues down to the boat which was about 30 minutes. We...","August 14, 2016"
"2239","legals81","5.0","Highlight of our trip. I really cannot say enough good things about how enjoyable this trip was and how friendly and knowledgeable Duncan our driver was. We were picked up on time, the bus was very comfortable and we enjoyed all the stops particularly Niagara on the Lake and...","August 14, 2016"
"2239","garwoodw","5.0","A Terrific Experience!. We are so lucky that we selected this tour. It was an all-day venture that was perfectly planned with a very knowledgeable, polite and professional guide/driver. A van rather than a bus and plenty of personalized information. We sure learned a lot.","August 12, 2016"
"2239","isaphd","5.0","Great tour from Toronto. Tour was easy to book online and pick-up was done on time. We left at 8:10 am and were back around 5:30pm. The minibus has 24 places, which allows to park more easily and conveniently at the different stops. Our guide and driver, Burkus, was...","August 12, 2016"
"2239","chloec1943","5.0","A very memorable day - highly recommend!. Seeing Niagara Falls is very much a 'pinch me' moment and going with Niagara Day Tours made the experience all the more brilliant. I booked to go with Niagara Day Tours whilst I was in Toronto in April this year and I am so glad...","August 10, 2016"
"2239","mel_s_uk","5.0","Excellent - highly recommended. We did the Niagara tour with Burkus last week. I am really pleased we chose Niagara Day Tours for this trip. There were only nine of us on the tour so there was no waiting around for a coach full of people to return after...","August 9, 2016"
"2239","kennywong1015","5.0","A very memorable day!. Booking with niagara day tour is a must if visiting Niagara Falls, then leave the rest upto Burkus and his team. We had Burkus as our driver and tour guide, his professionalism and knowledge was first class. You get so much included with such a...","August 9, 2016"
"2239","richardlz8833sd","5.0","Good value and excellent tour guide. We just did this tour in the beginning of August. It was easy to pick up the bus in the morning. Burkus was our guide and he provided excellent commentary and drove us to our destination and back safely and comfortably.\nThe trip there was...","August 8, 2016"
"2239","bluebirds66","5.0","Excellent trip and a holiday highlight. Overall this was an excellent trip and a highlight of our holiday. Duncan our driver/guide was very personable and knowledgeable, looked after us and ensured we were able to quickly gain priority entry for the hornblower cruise to the falls. The small size of the...","August 7, 2016"
"2239","j2012ajrafaelg","5.0","Amazing experience. The tour was an incredible experience. They picked me up at my hotel and took us to incredible places. The guide Felix was awesome and had very good recommendations. If you want to do a day tour to Niagara from Toronto, I definitely recommend this...","August 7, 2016"
"2239","kare_k","5.0","Unforgettable day tour. We was picked up at the hotel downtown Toronto with a minivan. This turned out to be our transportation the whole day, so we where only 6 people on the tour. The bigger bus was full, so we enjoyed a tour without waiting time for...","August 7, 2016"
"2239","zolapower087","5.0","Great trip. From pick up to drop off a great day. Duncan our tour guide couldn't have been more informative or helpful. Couple of stops pre Niagara. Loved Niagara by the Lake town and the winery.\nBut the falls were just something else. On the boat so...","August 6, 2016"
"2239","carshaltondon","5.0","An excellent tour. A good value all day tour. You are picked up from your hotel downtown in the early morning and after the round of hotels it's off to the Niagara area arriving about 90 mins later. The tour takes in Niagara on the Lake, the heights,...","August 1, 2016"
"2239","a_w","5.0","Perfect tour. Can't fault anything about this tour. The visit to the winery was informative without any ""hard sell"" of the wines. The pace of the tour was just right. The company having bought tickets in advance for the boat ride meant 80% of queue jumping was...","July 31, 2016"
"2239","2flyby","5.0","Leave the driving and the details to them!. I had considered renting a car and heading for the falls but everything I read said prepare for long lines and heavy traffic. Why put myself or more exactly, my husband through all that? We read the reviews and Niagara Day Tour seemed to have...","July 29, 2016"
"2239","elaine_w","5.0","Natural wonders. It took about two hours to drive from Spadina Avenue. On the way, u can stop by the biggest outlet, Canada One. We arrived around 12 but the ticket to Behind the falls was booked till 6pm. It was a nice view to see how...","July 29, 2016"
"2239","david_n","5.0","Great tour. If staying in Toronto then this is a great way to see the falls. The coach was very comfortable and the driver was very good. The stops at Niagara on the lake and vineyard were both things you might miss if driving yourself. Just enough...","July 28, 2016"
"2239","michelle_dave42","5.0","Fab day! . We had an amazing day trip with Niagara Day Tours this week. It started off dull and wet with the threat of thunder and lightning but fortunately as the day progressed, the weather improved considerably and by the end of the day the sun was...","July 27, 2016"
"2239","v2832agmartinm","5.0","What an amazing day! Duncan was a fantastic host!. When researching the day trips available to niagara from Toronto you are met with a plethora of possible hosts and tours. We chose niagara day tours as they seemed to balance between price what we wanted to see and time spent at niagara. We have...","July 27, 2016"
"2239","naliniparmar1","5.0","excellent experience! !!!!!. Must see I suggest starting at brock monument then work your way down to Niagara falls and enjoy a sub for lunch then keep going to visit all the locations specially the big t p and there a place where they make glass objects (great...","July 26, 2016"
"2239","budhol","5.0","falls and green space. well, Niagra Falls is one of kind. you can spend the whole entire day at the falls and you wont get bored lots to see and do. from boad rides to free bus ride around from boat rides to zip rides, two casinos, rides and...","July 26, 2016"
"2239","nimal_s","5.0","WONDERFUL PLACE TO VISIT. Niagara Falls is one of the best place go and visit , the incredible power and beauty of Niagara Falls at Ontario's Niagara..Amazing attractions for year-round family or with friends fun. Feel the thunder of Niagara Falls at Journey Behind the Falls,","July 26, 2016"
"2239","kokomma","5.0","A day tour of Niagara Falls. Fantastic day out with my boys... Full of exciting rides, a restaurant or fast food outlet every other block, not too crowded and the Falls... Whao!! The boat ride was our highlight. If you are a tourist to Canada, you do need an American visitor's...","July 25, 2016"
"2239","munird2014","5.0","Attractive Falls and many things to do. The Niagara Falls may not be the highest or widest Falls in the world but it certainly stands distinct because of how attractive it is. A better view of the Falls is from the Canadian side. In addition to the Falls there are so many...","July 25, 2016"
"2239","senior_f","5.0","Niagara Falls. You can visit the Horseshoe Falls or the American Falls and see them both from the Canadian side of the border. Tickets are available to walk under the Horseshoe Falls, take a ride to the bottom of the Gorge, ride a boat right up to...","July 25, 2016"
"2239","sue_m","5.0","A must do. Absolutely jaw-dropping. Tour included a stop at a winery and Niagara-on-the-lake but they could have been skipped and just had more time at the falls. They are spectacular, unbelievable, awe-inspiring and beautiful. The Hornblower cruise to the falls is fun. It is truly amazing!!","July 24, 2016"
"2239","gunnks","5.0","Everything went smooth. Lovely day. The guide was helpful and we also learned a lot about Canada. The stops on the way to Niagara Falls were nice, especially Niagara on the Lake. I reccomend this excursion and it was practical with a minibus","July 21, 2016"
"2239","melissam4192","5.0","Very informative and fun day trip!. The trip included several stops prior to visiting the falls which is just what we wanted. The amount of time we had at each place was just enough and the tour guide was helpful in answering questions. I would definitely recommend going on the boat...","July 19, 2016"
"2239","craziesue","4.0","Informative but not enough time at the Falls. This was a lovely trip with an informative driver. However, much more time was needed at the Falls as it is such an iconic place. Although the visits on the way were interesting, I would have rather have foregone the vineyard visit and spent less...","July 17, 2016"
"2239","c7692wljaneb","5.0","Great day, very informative. Picked up from our hotel, on time. Great narration all the way including in Toronto. Visit to beautiful Niagara on the Lake township, Reif winery, a roadside fruit stall and then the amazing falls. Got us to the head of queue for the boat cruise...","July 16, 2016"
"2239","lorim2576","5.0","Great highlights . Our driver, Tony, was prompt in picking us up at our hotel, kept the tour moving, and gave just the right amount of information on the tour. The boat ride at the Falls was super, and very wet! I only wish we knew that the...","July 13, 2016"
"2239","kelly_s","5.0","Shines above its competitors in many different ways. After doing my research and reading reviews I could see this was a highly regarded tour service that was reasonably priced when compared to competitors.\nWe were picked up around 8am from our hotel by our tour guide Burkus, who was both friendly and knowledgeable....","July 13, 2016"
"2239","snowplowracer","5.0","Quality Tour! Exceeded Expectations. During our short stay in Toronto we booked Niagara Day Tour. I liked the idea that it was a small shuttle bus (24 people) and because of it we could get good parking and short walks to the attractions. This proved to be true! Even...","July 12, 2016"
"2239","portia888","5.0","Wonderful day tour to Niagara Falls from Toronto!. The tour guide, Burkus, was prompt and picked us up as scheduled. He was informative, professional and fun. It was a very well organized tour that included everything that should be seen in the Niagara region. We never felt rushed. I would highly recommend this...","July 11, 2016"
"2239","topschef","5.0","Niagara Falls, Niagara by the lake, floral clock, wine tasting, & a few short other stops. Great overall experience! . Fun day tour 8-6! You get picked up at your hotel around 8, drive to Niagara on Lake, a small pretty little town where you spend an hour walking by the lake, getting coffee or lunch and visiting some of the shops. Friendly little town...","July 10, 2016"
"2239","dexporter","5.0","Great day out. What a great professional business. Picked up spot on time, spotless 12 seater modern vehicle and a great guide (Burkhas) We called at Niagara on the lake, then a lovely little fruit shop with the smallest chapel in the world right next door. Then on...","July 10, 2016"
"2239","nickyormonde","5.0","Awesome tour, great value and well organised trip to the magnificent Niagara Falls. A well organised tour, allowing plenty of stops, visiting interesting places all before the final destination at Niagara. We stopped first at Niagara on the Lake for an hour for a stroll around this beautiful town and to have a coffee break. We then went...","July 9, 2016"
"2239","pamela_t","4.0","Well organised trip to Niagara. Our day tour to Niagara with Duncan was really well organised and he was nice, friendly and informative. There was plenty of time to spend at the Falls themselves and Duncan was helpful in letting us know to avoid certain tourist trap areas.\nThe flower...","July 4, 2016"
"2239","mayaandannie","5.0","Brilliant tour and Niagara visit. The day tour was excellent, visiting some very interesting places as well as Niagara Falls and the boat trip: a winery, Niagara- falls- by - the lake, a fruit farm and the smallest chapel in the world! The commentary was informative and very well presented...","June 30, 2016"
