"attraction_id","rating","review","review_date","user"
"607","5.0","Great tour, highly recommended! . John was a great host, he took us to 4 very different wineries, and was quite knowledgeable about the industry and Kelowna in general. We'd do it again if we're back in the Kelowna area.","August 17, 2018","jennifer_r"
"607","5.0","Wonderful Tour!. Dave was a fantastic host for our Kelowna afternoon wine/sightseeing tour. We were picked up right on schedule from AirBnB so didn't have to worry about a thing. Dave was very knowledgeable about the wine's we were sampling as well the Kelowna area. He pointed...","August 15, 2018","chriss12799"
"607","5.0","Great Afternoon out. Really enjoyed our afternoon wine tasting the Hatch was a really interesting Winery with great wine.\nWe bought Wine at three of the wineries Quails Gate the was a great place with a good restaurant and fantastic views over Lake Okanagan.","August 12, 2018","fergus_t"
"607","5.0","Great Tour!. We had a great time on this tour. Great selection or wineries with a knowledgeable host. I would recommend this to anyone visiting the Kelowna area.","August 7, 2018","aaron_c"
"607","5.0","Amazing Afternoon!. We chose the ""Kelowna"" route with Red Dog as it offered a selection of vineyard that we had not visited. Dave and his team were excellent from booking all the way through return transportation.\nThe communication was clear and the pick up was on time....","August 7, 2018","victoria_r"
"607","5.0","Great tour. Excellent service and staff.. We recently did the Kelowna option of this tour with Red Dog. Picked us up right in our hotel lobby. The driver we had was very knowledgeable of the area, very friendly, and very helpful. He went above and beyond and made it a great...","August 1, 2018","yukonperson"
"607","5.0","Great way to spend a Saturday . Spending the afternoon with them was great! Super knowledgeable about the area, great sense of humor, and even fed us cheese, crackers, and chocolate along the way. Dave was also quick to pre-cool the shuttle for us all prior to getting back in, which on...","July 28, 2018","missnjp"
"607","5.0","NIce and relaxed tour with a comfy bus and friendly guide. Red Dog tours was responsive, easygoing and pretty fun. We got picked up at our AirBnB which was pretty far out of town. The van arrived early and we were on our way. There were 4 in our group, and 2 others joined us for...","July 18, 2018","rob_e"
"607","5.0","West Kelowna winery tour - a glorious afternoon!. A first winery tour for us - and it was awesome! David and Michele were great hosts - friendly, helpful, and went beyond. A relaxing afternoon - a good introduction to winery country. We would recommend to anyone visiting, or living here - who would...","July 7, 2018","linda_m"
"607","5.0","variety of wineries. Had a great afternoon on the wine tour with Dave, he is extremely knowledgeable about the region and took us to a variety of wineries from small organic to large scale modern. It was a fun filled afternoon with cheese, crackers, chocolate and wine, what...","July 6, 2018","ruby_s"
"608","5.0","We loved Carrie!. Despite a major snow storm and terrible driving conditions, our tour guide, Carrie, was calm and careful throughout our journey and we had a very stress free and relaxing time visiting wineries we have not been to before. She was knowledgable and friendly and I'd...","January 21, 2019","rebecca_f"
"608","5.0","AMAZING . John our tour guide was absolutely amazing . He was very knowledgeable, down to earth and knew how to have a great time. My wife and I ( Bill and Vicki) will be back with another couple for another tour.\nHighly recommended and will tell...","November 18, 2018","billsy5353dp"
"608","5.0","Great tour and wine. We did the afternoon wine tour with Denis. He was a great guide and told us lots of local information (it was our first trip to the area).\nWe were lucky in that it was only the 2 of us on the trip.\nHe was...","October 5, 2018","tania_d"
"608","2.0","Dehydration tour. Dehydration tour done on sept. 15 2018. This tour is VERY overpriced and was very disappointing.\nFirst off when you get to 443 Butler St. for your pick up there is very little parking and no bathrooms and it's difficult to find what entrance to...","September 17, 2018","anna_f"
"608","5.0","Highly recommend a wine tour. My husband and I enjoyed an excellent afternoon tasting wine and touring a winery. We were visiting the area for our anniversary and my husbands graduation. We had never been on a wine tour before and were thoroughly impressed. Our driver ,John, was so friendly...","June 15, 2018","paulnicolefamily"
"608","5.0","Great Experience. We went for Valentines Day and it was amazing. Loretta was very friendly when we met her she took the time and effort to really explain the history of each place we went to, she also related to us to make great conversation and went...","March 22, 2018","jordanna_m"
"608","4.0","Great day, very dissappointing ending. My family and I went on the Wine and Cheese tour this past October for my 21 birthday. We had never been on a tour before and we were very excited about the day. Our tour guides, John and Toni, were awesome. Very friendly, nice,...","December 7, 2017","bradford04"
"609","5.0","Fabtastic. Never been a wine tour before and was told it’s a must when visiting the area. Booked this not knowing if it was our thing. Absolutely loved it. Melissa was our guide and she was bang on time and kept us entertained. We visited 4...","July 11, 2018","roxysoxy1"
"610","5.0","Awesome way to spend a Saturday afternoon. This craft beer tour was a lot of fun. We went to 3 very different breweries and got to taste 4 flights from each. Our tour guide was very knowledgeable and friendly and gave us a thorough explanation of the brewing process.If you are interested...","February 11, 2019","kellyhancock8"
"610","3.0","The Beer was delicious!. I received this as a Christmas present, so my friends and I recently did the West End Tour. I was rather underwhelmed with the entire tour. Maybe it was the timing, as we did the 6:00 PM tour on a Saturday, but it didn't really...","February 4, 2019","jangan"
"610","5.0","Great way to spend a Saturday afternoon in the dead of winter!. I just did this tour with a few friends (east end) and we had such a great time. We normally participate in RunTOBeer with Dan which is what prompted us to register for a tour with him. Everyone on the tour was friendly and each...","January 28, 2019","vklugman"
"610","5.0","Very friendly and knowledgeable. I have never done a brewery tour before but the tour guide was friendly, very knowledgeable and highly interested in beer. The tour was very easy to book and ran on time with no hassles. We did a west end tour and there were no...","January 6, 2019","843mathews"
"610","5.0","Excellent night out. Had a great tour with Matt on the 4th January 2019. Thank you Matt all your beer knowledge and the places we went. Definitely keep Shacklands on the list they are an awesome place. Cheers from Perth, Australia.","January 6, 2019","maureen_k"
"610","5.0","Great Time!!. Lots of fun! Enjoyed the stories and history of the Breweries. Our driver Jelena was fantastic and made our tour extremely enjoyable. Learned a great deal about beer and discovered several new ones we will be enjoying from now on. The staff at the breweries...","January 6, 2019","madhatter3737"
"610","5.0","Absolutely Worth It!!!!!. My friend Steve and I did the 'East 'end tour as he received it as a gift for his birthday and I tagged along. Best decision I've mad in months lol\nWe were picked up on time (we were to meet at 11:45) at Woodbine...","December 30, 2018","hungrytarheel"
"610","5.0","Birthday tour . Reece at Henderson’s was amazing he was very friendly and very knowledgeable! Loved all the beer 🍻 Peoples Pint brewmaster was so informative about flavour profiles and down to earth friendly highly recommended both these establishments!! Rain hard was a disappointment for the last brewery...","December 17, 2018","patricko967"
"610","5.0","Fun Event. Went for a friends birthday it was very fun. The tour guides were friendly and informative and we got to sample a wide variety of beers.","December 14, 2018","lightpacker287757"
"610","5.0","Amazing time with Toronto Brewery Tours!. We celebrated my husband's 50th birthday by scheduling the west Toronto tour and it was great! Our beer captain Dan was friendly, professional and knowledgeable. Everyone in our group raved about the experience and appreciated the variety of breweries offered. We highly recommend this tour...","December 9, 2018","ukie2010"
"614","5.0","Great Host. Fun & Exciting Trip. Our Host was Natahan, and he was a real Gentleman. always made sure we watched our step, and offered umbrellas for the Rain!\nThe falls look out point was great, as was the village.\nDidn't try the wines, but the other...","March 15, 2019","amyleestarr"
"614","5.0","Great Tour company. Tour was great. Really wanted to take the helicopter ride but it was cancelled. Niagara on the lake was smaller than we had imagined.\nAll in all, good choice for the money","March 1, 2019","heidi_m"
"614","5.0","The Best Tour to Niagara Falls. I would commnet these folks for perhaps giving us not on the best tour, but the most professional service. Would love to use them again in the future. Big shout out to Stephen for making our day memorable and for the good laughs.\nMy wife...","February 28, 2019","jeffandmary74"
"618","5.0","Wonderful cultural experience. Despite living here for 30 years, I didn’t know Chinatown or it’s history until this Wok about. So happy to have out of province guests to prompt us to experience what is on our doorstep.\nFabulous 4 hours in the garden and streets/restaurants. Guide Susan...","February 6, 2019","brenda_w"
"618","5.0","What a great experience!. I’ve lived in Vancouver for four years now and never really ventured out to China town. But Bob integrated the tour with so much knowledge, and my I really enjoyed eating the different foods that I haven’t experienced before. The garden where the tour starts...","January 6, 2019","kygee9"
"618","5.0","Chinatown: a cultural and gastronomic oddessy indeed.. My wife and I have lived in Vancouver for over 25 years and thought we had acquired a good knowledge of all the local sights and history .. wrong: a four hour walking, chatting, visiting and eating tour with Bob Sung opened up a whole...","December 30, 2018","towser71"
"618","5.0","The perfect host for a fascinating tour of Chinese culture and food. As others have stated, Bob Sung was both knowledgable and thorough. He integrated Chinese philosophy and food in a way that explains so much about Chinese culture. He was both pleasant and an inquisitive person. He was a fabulous listener, wanting to glean as much...","November 2, 2018","jaybonner"
"618","5.0","A true WOK around Chinatown. Bob Sung was both knowledgeable and pleasant. He made the tour educational, fun, and interactive. I learned so many things. The apple tart at New Town, a CNN place to eat was fantastic. The Dim Sum lunch was fantastic. His knowledge of Chinese culture and...","October 15, 2018","vacation620703"
"618","5.0","Wonderful thing to do in Vancouver. Just retuned from a 3 day visit to Vancouver. We were a party of 4 and learned about this tour from the concierge at our hotel.\nIt was a memorable experience and all of us really enjoyed the tour very much.\nBob Sung is a...","October 14, 2018","rfreedman1572"
"618","5.0","Fabulous way to tour Chinatown!. I would highly recommend this tour! Bob is a fantastic guide and I came away from this tour knowing so much more about Chinese culture and history. The food is delicious and the Chinese tea demonstration was unique and a delight. This tour will leave...","October 7, 2018","tnv0ls"
"618","5.0","Great tour, even for Vancouverites!. Bob's tour is terrific. As a local who wants to learn more about Chinatown, it was very educational and I learned a tremendous amount about Chinese food and culture. Highlights for me were the traditional garden, the dim sum lunch and the stop at the...","September 23, 2018","rennie_b"
"618","5.0","Wonderful, flavorful tour!. One of the best days of our 10-day trip! We started in the garden and even though it was raining, we were able to find the beauty in the plants and art, thanks to Bob's knowledge of the Chinese culture. The garden sparkled and I...","September 19, 2018","mlasto4"
"618","5.0","Different, cultural, and delicious!. Bob was our guide for this Chinatown visit. It included the Dr. Sun Yat-Sen Classical Chinese Garden, as well as visits to a bakery, produce markets, butcher shops, and herbal medicine shops with taste sampling along the way. We finished with a delicious dim sum...","September 14, 2018","linda_a"
"618","5.0","An Amazing Four Hours. We were guided by Susan Ma and she was so knowledgable. We spent about an hour in the beautiful Dr. Sun Yat-Sen Gardens, and then ambled into Chinatown, visiting several stores, learning about the history of the early immigrants, and sampling food. Then we met...","September 3, 2018","nc_eddiej"
"618","5.0","Awesome tour with Bob!. The tour was great! We learned a lot Chinese culture through food, garden, Chinese medicine and tea! Bob was an awesome guide and we had a lot of fun! Dim sum are the best!","August 24, 2018","fcmorency"
"618","5.0","Great way to start off a visit to Vancouver. My wife and I wanted something low key when arriving in Vancouver at 11 pm. We got up the next day and did this tour at 10 AM. Bob started us with a personalized tour of the Sun Yat Sen cultural center and then took...","August 21, 2018","ansgenius"
"618","5.0","A Wok Around Chinatown. Bob was just excellent; so knowledgeable and friendly and knew how to take our personal backgrounds and interests and relate them to the various points of the tour and Chinese cultural history. Really fantastic.","August 20, 2018","seth_l"
"618","5.0","Robert is a wealth of knowledge!!. Robert is knowledgeable, funny and warm.I would recommend this tour to everyone!\nHe took a great detail of time teaching us history, culture and culinary concepts in such fun ways that time with him passed so quickly. The food tasting and lunch were excellent but...","August 20, 2018","sue_b"
"618","5.0","Definitely recommend this tour. a fantastic experience. The guide was knowledgeable, friendly and went out of his way to personalize the tour. a good value for the money as well.","August 14, 2018","sean_p"
"618","5.0","All four of us thought it was a great tour.. Bob gave us new and interesting info, about Chinese history in the Northwest. We ate a lot of really good Chinese food! I would recommend this tour for anyone who likes Chinese food. Bob was accommodating to one participant who was vegan, but I don't...","August 14, 2018","coreen_h"
"618","5.0","Authentic time in Chinatown. Bob was very knowledgeable and interested in personalizing our experience. We were the only two on the tour which was nice. He gave lots of background information, got to know us, chose food he thought we would enjoy. There's not too much walking. I loved...","August 13, 2018","wittywhit211"
"618","5.0","Great Tour!. I am a local in Vancouver and go on tours frequently for my job. I didn't know a whole lot about Chinatown so I booked this tour. Bob blew me away with his knowledge and passion for Chinatown's culture and its cuisine. Bob took us...","August 2, 2018","lindsay_s"
"618","5.0","A Great Experience. A really great and unique tour. Bob is enthusiastic, patient, and very knowledgeable. Each stop along the way is full of interesting things to learn. After a great dim sum lunch, a stop with a tea master caps the experience. Never did I realize there...","July 25, 2018","michael_u"
"618","5.0","Excellent walking foodie tour of Chinatown . This was an excellent tour. Bob is very passionate and knowledgeable about the Chinese community in Vancouver. Small group and lots of information given. First hour is spent in the Chinese garden understanding the symbolism involved in the design. Then a visit to a traditional...","July 24, 2018","ludensian64"
"618","5.0","Great Tour!. This is not your average tour! Bob combined Chinese culture, Vancouver's Chinatown history, and traditional Chinese foods into a very enjoyable adventure. We spent time in a Chinese garden, herbal medicine store, food markets, and cookware store. Throughout the tour we experienced a number of...","July 22, 2018","linda_k"
"618","5.0","Excellent guided tour of Chinatown. Thanks to Bob for a thorough and entertaining introduction to Chinese culture, history, food, and medicine. Our group enjoyed an overview of Vancouver's Chinatown and tasted a bunch of delicious local specialties. We covered a lot of ground and got answers to all our questions....","July 21, 2018","notalostwanderer"
"618","5.0","Great Day!. Our family of 4 (including two teenagers) thoroughly enjoyed this tour. We are well traveled and have done a number of tours before; this one ranks among the best. Bob was knowledgeable, warm, welcoming, and patient. When our tour went over the 4 hour mark,...","July 19, 2018","travel_love1026"
"618","5.0","Excellent tour!. This was one of the best walking tours we've ever taken. Our guide, Julia, was a extremely knowledgable and engaging. Having grown up in Chinatown, she shared information like an insider and not like a guide. We felt like we were visiting an old friend....","July 15, 2018","elizabeth_r"
"618","5.0","Exceptional 4-HOUR walking tour of Vancouver's Chinatown. This 4-hour tour is simply sensational. Bob Sung is an extremely knowledgeable, smart, and personable host—and a highly touted chef as well.\nHe knows Chinatown intimately and generously shares with his guests insider tips on everything from heritage site preservation to Chinese Herbal Remedies to...","July 8, 2018","joan_m"
"618","5.0","Culture, Not Just Food. We (four) took the Wok Around Chinatown last week. We've taken food tours elsewhere (most recently Athens) where it's only about the food/restaurants and you eat and eat and eat and end up not enjoying it because you're too full. This is not that tour....","July 2, 2018","marcj237"
"618","5.0","The Best Tour Ever!. My wife and I have traveled around the world and have been on countless tours, many of them were great. This one is really exceptional1\nBob loves his work and it shows. His presentation on the history, culture, and gastronomy of Vancouver's Chinatown is truly...","June 10, 2018","juanm19"
"618","5.0","A Great Informative History Tour!!. Both my husband & I have lived in Vancouver for many years & never knew about the history of Chinatown! The tour was very informative, fun & delicious! we met Robert Sung at the Dr Sun Yat Sen Gardens, explored many different shops, had some...","June 8, 2018","536trossi"
"618","5.0","First time to Vancouver! Foodie/Culture/History. This was the first activity we did when we went to Vancouver. It was way more than we where expecting. I loved how the tour was tailored to the life experience of people in the group. I not only gained a deeper understanding of china...","June 6, 2018","440aimeek"
"618","5.0","Captivating tour - don't miss this!!!. This was beyond a doubt the highlight of our visit to Vancouver. Bob's knowledge of history & Chinese culture kept the whole group engaged from beginning to end. The dinner towards the end of the tour alone was worth the price of admission!! Don't miss...","June 2, 2018","albrechtalice"
"618","4.0","Fascinating insight into Chinatown. Amazingly informative tour of Chinatown from someone who clearly knows his stuff. Equal parts history of Chinese culture and exploration of the Chinatown food scene. Only drawback for us was that the food portion of the tour was a little generic for our tastes. To...","May 27, 2018","james_g"
"618","5.0","A must-do!. This was one of the best tours we have ever done! Bob fully immerses you in Chinese culture and history so you can fully appreciate everything you see and every place you go. He is very warm and open on top of being extremely knowledgeable....","April 27, 2018","polly_e"
"618","5.0","History and food. Bob led us with an easygoing style that made this tour a real pleasure. His explanation of Chinese thinking and customs began in the beautiful Dr Sun Yat-Sen walled garden, and then around old Chinatown. He led us into shops we would not normally enter...","April 20, 2018","graybron"
"618","5.0","Fantastic Experience, Rich in Culture!. We did this tour to get to know Chinatown and it was so worth it!\nBob was very experienced and knowledgeable and was great at showing how Chinese culture links with modern day Vancouver. Moving through a range of important Chinese beliefs incorporated in the...","March 26, 2018","emily_w"
"618","5.0","Awesome. A not to be missed tour in Vancouver. Bob is an amazing and knowledgeable. Each stop was great , food samples were tasty. I’ll do this tour again !","March 21, 2018","holmespoint"
"618","5.0","Special Way to See (and Taste!) Chinatown!. My husband and I thoroughly enjoyed “A Wok Around Chinatown.” The tour was relaxed and the pace comfortable. Bob wove together the culture, traditions, history, sights, and tastes of Chinatown, leaving us with a far greater appreciation of Chinatown and of Chinese food than we...","March 21, 2018","cascadiapnw"
"618","5.0","White tea? A new experience!. This was a delightful entree to the Chinese culture through its architecture, food and philosophies. From the exquisite Sun Yat-Sen Garden through the marketplace (including a herbalists' store), dim sum courses and our white tea tasting prepared by a master, I came away filled with...","March 21, 2018","karynlee2"
"618","5.0","Fantastic way to spend a Sunday. Highly recommend joining Bob for his tour of China town. Very informative and Bob is great company as he takes you through the Chinese gardens and then into the bustling China Town streets. Highlights were Newtown Bakery, herbal medicine shops(who knew dried gecko is helpful...","February 17, 2018","helen_w"
"618","5.0","Two locals discover the Chinatown we grew up with but had never really known.. Thanks Bob for the informative, enjoyable and delicious tour of Chinatown. We are frequenters of many excellent local Chinese eateries but the fresh barbequed pork...the apple tarts... your dim sum selection Omg! The medicinal shops were fascinating, Before your tour those shops were indistinguishable to...","February 16, 2018","raeg2018"
"618","5.0","Great independant tour. Bob translates and delivers the history, heritage and some of the culture of the vancouver chinese population, through his friendly approach, good food and love of sharing is culture.\nAlso I loved skipping the lines at busy asian eateries.","February 3, 2018","dazza_t"
"618","5.0","Brightening-up a rainy day.. Bob Sung has mastered the art of delivering one of the finest city tours I have ever experienced. His charming approach to showcasing his heritage gave those of us on the tour a clear understanding of nuances enveloped in the Chinese culture, along with the...","January 29, 2018","genie2018"
"618","5.0","Interesting, Great Food & Great Tour Guide - Bob. Absolutely amazing tour, Bob was a great tour guide and helped us understand the culture and historical perspective of the Chinese Culture. Thanks also for the follow up information when the tour ended.\n- Janelle & Michael, sydney Australia","January 25, 2018","biancalivi"
"618","5.0","Fantastic Tour of Chinatown. Bob was an incredible guide with his knowledge of the Chinese community. It seemed you were walking and talking to a friend during this tour. The food was delicious and I did try a couple of dishes I would of never tried, the herbal medicine...","November 29, 2017","nicole_v"
"618","5.0","Unforgettable trip to Vancouver's Chinatown. Our group of 4 was led by Bob Sung on a culinary tour of Vancouver’s Chinatown. First, let me say that this was the best food tour I’ve been on and I’ve been on several. Secondly, it was so much more than a food tour....","October 5, 2017","125cathy7"
"618","5.0","A cool experience for locals and tourists alike. Booked a Wok around Chinatown for my wife and I last June as a birthday gift for my wife. Her grandparents immigrated to Chinatown, and though she had visited it many times as a child, she wanted to learn more about the history and I...","January 2, 2016","xtreme_canucklehead"
"619","5.0","Return Customer - Always Impressed!. I arranged a half day tour for myself and two friends who had never toured with Niagara Vintage. Gabriella and her team were so accommodating, especially since I had been on a number of tours and visited a number of wineries already on previous tours....","March 11, 2019","karen_v"
"619","4.0","fantastic half-day wine tour and experience. My partner and I enjoyed a mini vacay in Niagara Falls, Canada, and Niagara on the Lake and wanted the luxury of a knowledgeable driver to take us to a few vineyards. As it was a Monday in February, little was open, except for this...","February 15, 2019","laura181739"
"619","5.0","Fun, educational and tasty. I have done this tour twice. Once with a group of friend and a second time with my daughters. Our driver was fantastic he was informative and a lot of fun. The wine tours were very interesting and the food paring was also a great...","November 15, 2018","k6068cadianab"
"619","5.0","Small Group Wine Tour. We went on the small group wine tour to three different locations. The three locations were well suited together because they were three different types of locations. The first was Southbrook(the picture above with everyone sitting at the table). They treated us like kings, a...","November 14, 2018","tom_f"
"619","5.0","Ttwo memorable day tours. Our group of four booked a day tour with lunch and an afternoon tour with dinner. This was my first time doing an organized wine tour and I am extremely impressed with the overall professionalism of the company.\nBoth Christopher and Jeremy were fantastic guides....","November 3, 2018","x460loandrewc"
"619","5.0","Great wine experience in the Niagara region. Michael T was an excellent guide and set the stage for a wonderful tour. He provided the background to tie together the wineries and was very knowledgeable of the region and the subject. Three wineries was a good number, and the trip was just the...","October 8, 2018","stephen_g"
"619","5.0","Great way to experience the Niagara wine region!. Learned so much, from our tour guide Harvey, as well as the knowledgeable staff at the wineries visited. Had a really great lunch and toured 4 wineries. Really enjoyable way to spend a day!","October 5, 2018","jupee"
"619","5.0","Just as Described!. This was both mine and my husband's first times going to a winery, so it was fun getting to do it in Niagara wine country. It was a good time getting to expand our wine knowledge and learn more about what we like and don't....","September 17, 2018","zachary_p"
"619","5.0","Great evening. We had a fantastic evening with Jeremy. His knowledge and obvious love for the region is impressive and remarkable. He is an encyclopedia with anything and everything about Niagara Region. He was deferred to by more than 1 tour guide at the wineries, and was...","August 30, 2018","rogin"
