"attraction_id","rating","review","review_date","user"
"93","4.0","A great whale watching trip after a bit of a wobbly start. One of the main reasons that my wife and I had travelled to Vancouver Island was to see whales in their natural habitat. We were really looking forward to our excursion.\nInitial communication with the company was great. As a wheelchair user, I had some...","June 6, 2018","david_t"
"93","5.0","Amazing trip. Had a great day out, Marcus and Melissa wwere very informative and helpful, Captain Dan managed to locate two humpback whales even kept us out longer so we could watch them for a while, great experience","June 5, 2018","birthdayboozers"
"93","5.0","Great whale watch experience. Did not start well with visiting center sending us to the wrong location\nWhen we arrived at the office close to when the boat was leaving,the owner\nPersonally escorted us to the boat.That had to be a good premonition and it was,\nThe boat was...","June 1, 2018","orapik"
"93","5.0","Real amazing . Guys, I would like to say thank you. It was a amazing tour and a really beautiful tour on a sunny Saturday in Victoria. The staff in the booking office was very friendly and the service was outstanding. On my morning run I checked a...","May 21, 2018","ddeglow"
"94","5.0","Loved this tour and company! . If you are in Victoria don’t hesitate to book this tour, It was fantastic! The boat was beautiful, clean avd safe! We did see whales and then went to the beautiful gardens!","August 15, 2018","jennifer_o"
"94","5.0","Ultimate Victoria Tour was amazing. The trip from Vancouver to Victoria today was truly wonderful. The organisation was excellent and the enthusiasm of the guides made the trip. The guides; Sharon, Chloe, Tom and Cean were so knowledgable and tried so had to find Whales and other wildlife keeping us...","June 7, 2018","maryer0ss"
"95","5.0","Good boat cruise. Easy to book online for a harbour cruise. We did the hour long cruise with commentary. Really enjoyed it and learned a lot about Vancouver from Rob the guide. Friendly staff, both at the office and on board the boat. Has a cafe on board....","September 22, 2018","susan_s"
"95","4.0","surprisingly pleased. so many harbor tours are seemingly contrived with a falsely enthusiastic crew. This was a pleasant tour aboard a legitimate stern wheeler with an informative narrator. We enjoyed our time on the water and did not feel cheated on the price.","August 31, 2018","jfhertner"
"95","5.0","Best introduction to Vancouver. As a local resident, whenever I have visitors, this is the first thing I book because it's the best introduction to Vancouver. But I would only do this on a nice day because it's the scenery that matters. If you can't see the mountains, save...","August 27, 2018","bill_b"
"95","5.0","Pleasant way to spend an hour . I really enjoyed this little cruise and would recommend.\nThe crew were all friendly and informative. It was a nice contrast to see Vancouver from the water.\nLots of harbour seals about too which was nice.","August 27, 2018","customer111"
"95","3.0","« Good ». Small 1h boat-trip (40 cad) in the harbour. Did it because it was a sunny day and it was so nice to be on the water by such a day 😄","August 25, 2018","ici_la_et_ailleurs"
"95","5.0","I love seeing a city from the water and Vancouver is no exception. I took the one hour harbor cruise and I am so happy I did. What a great way to start my day in Vancouver. I was staying in Coal Harbor so it was an easy morning walk along the seawall to the cruise. Once aboard...","August 18, 2018","tom_expedia_travel"
"95","5.0","Excellent tour of Vancouver Harbour - highly recommended. This was a last-minute decision and we obtain tickets on the last harbour tour one day, a beautifully sunny day in May. It turned out to be the highlight of our four day stay in Vancouver. The location was a little hard to find even...","August 18, 2018","maswscreenwriter"
"95","5.0","Best tour guide ever!. Interesting take on the sights of Vancouver and North Vancouver. Unfortunately, couldn't see the mountains because of the smoke.","August 15, 2018","eastvan599"
"95","4.0","A wonderful way to spend an afternoon out on the water. We went on the Constitution in the afternoon on a beautiful July day. They were great about explaining what you were seeing along the tour. It was just over an hour.","August 9, 2018","keby28"
"95","4.0","Great cruise.... informative tour of the Harbor.... could be longer. The tour is quite informative and educational. Our group of Young Couples Reunion enjoyed the beautiful weather and the comaraderie of the outing. The staff were helpful and friendly.","July 31, 2018","joelk382"
"95","4.0","Paddleship experience. If you want to experience an old fashioned paddle steamer experience - this is the tour for you. The one hour tour takes you round Vancouver Harbour, with on board commentary pointing out all the salient places and giving some interesting facts. It is a...","July 26, 2018","collrr"
"95","3.0","Very nice deck with a lot of seating on this boat. The boat was nice but the top deck was the best feature - lots of seating and nice and breezy on a hot summer's evening.\nThis is my third boat cruise of the Vancouver harbour (this particular sailing was out to Deep Cove). This was...","July 15, 2018","bubblybrenda"
"95","5.0","Perfect 1 hour cruise . I chose the 1 hour harbour tour instead of the other longer cruises.\nI can say for my family that it was just the right length to be fully appreciated the entire journey.\nAs it’s during the day, there were not a lot of people...","June 22, 2018","lola516"
"95","3.0","located just a few steps West of the foot of Denman Street. We typically make it a point to enjoy yearly cruise on the paddlewheeler Constitution. As usual we take our Cannon along to document the changes in the skyline from year to year. Gone are the visits to the seals and eagles. For tourists the cruise...","May 15, 2018","renegade225"
"111","5.0","2 solid hours of orcas. We went out with Captain Dave on the company's first trip of the year. It was a great trip -- thirty minutes out and back, and 2 solid hours of orcas (three separate pods) with a few bald eagles thrown in for fun.\nI would...","March 14, 2019","alex_f"
"122","5.0","Great time! . Daniel and Erika were absolutely wonderful guides! They were friendly and chatty and gave us great tips on activities and a bit of fun facts mixed in. We loved the boat ride and were pleased we had time to wander a bit on our own....","July 4, 2018","060207jenm"
"123","5.0","Great Way To See The Sights!. The Granite Falls Zodiac Tour was recommended to us by a friend and we were so glad to have taken her advice! Our guide, Dylan, was excellent and very informative, showing us the beautifully picturesque Indian Arm, Granite Falls and the incredible scenery along the...","October 29, 2018","sarebare6"
"123","5.0","Absolutely amazing, so much fun!. It was an afternoon well spent! Our guide, Dylan, was informative and entertaining. There was lots to see and lots to learn about and was communicated well. Lots of wildlife, beautiful scenery, fun environment. I would recommend this tour to anyone who wants to learn...","October 1, 2018","danielle_l"
"123","5.0","Awesome tour!. The beautiful scenery of Vancouver and Indiam Arm fjord was enhanced by our fun and friendly guide Dylan. He took great care of everyone, making sure we were comfortable and enjoying ourselves, and was engaging as he told us stories about the history of Vancouver....","September 30, 2018","brittany_c"
"123","5.0","Would highly recommend! . Had so much fun on this adventure! Our tour guide Shane was so knowledgeable and would constantly check to make sure everyone was OK and enjoying themselves. The tour was great and it was awesome to be able to go so far out and see...","September 30, 2018","z3836xqsaraht"
"123","5.0","Absolutely not to miss. This is definitely a tour you should not miss! We had Alex as our guide and he was absolutely awesome. He was very patient with getting everyone ready and he was so much fun as well as very professional! This is one of the most...","September 25, 2018","sherri_s"
"123","5.0","Alex was the best guide ever!. Granite Falls Zodiac Tour was a PERFECT way to spend an afternoon! The time flew by. And because of Alex, the tour was extensive, informative and exciting! Be sure to request Alex if you can - he really cared about everyone having a great time!","September 24, 2018","debbielupo"
"123","5.0","Such a Great Trip!. We organized a boat tour for our staff party and the process was flawless and easy from start to finish. Jessica helped book us in and was a pleasure to work with and Raphael, our guide, was unbelievably knowledgeable and engaging. It rained the whole...","September 21, 2018","joscelyn_w"
"123","5.0","Fantastic & educational fun!! . Visiting from SoCal. This tour was phenomenal!! Will do it again next year w/ my hubby so he can experience it. Dillon was our fun & fabulous tour guide. He was so nice & had an eye for pointing out amazing wildlife. Saw seals, an...","September 17, 2018","240janetz"
"123","5.0","Great! . Shane was an excellent guide! Knowledgeable and funny! We saw falls, learned some cool stuff, and found some seals! We had a great time!","September 11, 2018","mathew_g"
"123","5.0","A really fun and informative 3 hours. What a pretty afternoon, even if a bit misty and foggy. Shane was a great guide and kept his commentary interesting for both adults and our 9 & 12 year olds - both with his information and his (safe but fun) driving. A great way...","September 2, 2018","cruiser26681"
"123","5.0","Super Tour. Vancouver from a Zodiac is a must! Great tour through the Harbor and up Indian Arm Fjord. Great cliffs, waterfalls and sea life. Faith did a great job with the narrative and history of the area. Thankfully we were suited up for our excursion which...","September 2, 2018","bbear301"
"123","5.0","Great tour!. We took this tour as a family last Sunday and we just had a blast! Alex our captain was amazing, lots of fun doing donuts but also showing us amazing places.\nLoved the purple sea stars and the seals.\nIt’s a much better tour than...","August 31, 2018","jmarineau"
"123","5.0","Amazing tour hosted by the best tour guide!. We are local Vancouverites and I've been on these tours before years ago but this one was by far our favorite and I feel it was because of Dylan! He was so funny, knowledgeable and the whole 3 hours went by so quickly because we...","August 28, 2018","annykyun"
"123","5.0","Exciting and beautiful!. This trip was excellent from start to finish. Our tour guide Raphael was really friendly and knowledgeable. The scenery was magnificent. I would highly recommend you do it!","August 22, 2018","caroline_k"
"123","5.0","Really fun 3 hour boat trip. We had a great time going up Indian Arm on the 3 Hour Zodiac tour.\nThe tour guide, Faith, was fantastic.\nHighly recommended","August 19, 2018","mik5star"
"123","5.0","City, water, sights, and waterfalls. Raphael did a great job showing us all the sites of Vancouver from the city to the extreme wilderness areas. Harbor seals were basking on the rocks. He gave us a great history lesson of the city and also the wilderness areas along with types...","August 18, 2018","jpinkerman"
"123","5.0","Great time! . Me and my 19 year old son enjoyed this tour very much. Raphael the guide was very friendly, informative and fun. I would recommend everyone go on this tour if you are visiting Vancouver. Very beautiful sight seeing and an excellent way to spend an...","August 17, 2018","travelbugstpaul62"
"123","5.0","Highlight of our trip to Vancouver!. This was a fantastic tour! Our guide, Raphael, was excellent. He was really knowledgeable about the city, wild life, fun urban facts, and really fun! The donuts were great! Thanks again from your first group from Nebraska! And a great photographer!","August 17, 2018","z9118rwmaryd"
"123","5.0","Awesome tour - highly recommend!. Dylan was our tour guide and he was friendly, informative and funny! The boat ride was a blast, as close to a thrill ride as possible without disobeying harbor laws! Lots of cool sights, like seals, starfish and water falls, Dylan knew exactly where to...","August 14, 2018","joaniel51"
"123","5.0","Granite Falls Tour was Awesome!. A beautiful, fun, and exhilarating trip up a glacial fjord. The weather in August was perfect. Warm enough that we didn’t mind getting a little wet. Captain Faith was amazing - knowledgeable, funny, and a very skilled captain. I highly recommend this tour.","August 12, 2018","dean_w"
"123","5.0","Fun trip even for locals . We originally planned to do the Bowen Island tour but timing wise, chose this trip and I'm glad we did. Our captain Raphael was so great, giving us tons of backstory of the certain sites and a fun ride through the waves. Learned a lot...","August 12, 2018","kittywal"
"123","5.0","Zodiac tour Raphael was the best. Me and my gf went on a zodiac tour and it was a very good experience and what made it better was the tour guide Raphael. He knows a lot about the city and knows how to keep the ppl having fun","August 12, 2018","mthiara23"
"123","5.0","Experience worth every dollar spent!. I just loved this tour! Alex was our tour guide and told us all about the bridges, port, old powerhouses and more - everything we were passing by! My favorite moments were to stand up when we were speeding and SEALS 😜 such a great...","August 11, 2018","905natashas"
"123","5.0","A fantastic excursion. The whole ten members of the family joined this RIB tour to Granite Falls - this included children and senior citizens. The trip was operated to an excellent degree - not only informative but exciting as well.\nThe scenery and story telling by our “...","August 6, 2018","relaxingray"
"123","5.0","Incredible scenery and awesome trip. Alex is the man!. Did the Granite Falls Zodiac Tour with Alex. Alex did a great job of explaining much of the history of Granville Island, Stanley Park, and various tidbits up along Indian Arm. We saw several seals and a bald eagle. Would definitely recommend and do it...","August 6, 2018","chad_i"
"123","5.0","Great Afternoon. Our family of six went on the Granite Falls boat tour with Shane. The first half of the tour is of Vancouver, the city and the shipping and views of downtown. My kids thought this was super interesting in and of itself. Then the tour...","July 31, 2018","s942gxjamesf"
"123","5.0","Fabulous. What an amazing trip. Dylan was very informative and the whole trip went too quickly! The interaction with the other zodiac was such fun. Would recommend this to everyone. I was initially nervous as I have never been on a boat such as this, but...","July 29, 2018","debsandpops"
"123","5.0","Loved it!. I took my mom for a belated Mother's Day activity and we both loved it! We have already shared our experience with friends and I think a friend is booking as I write this!\nWhether you are visiting our beautiful city from far away, or...","July 27, 2018","della_h"
"123","5.0","Amazing!!!!!!!. Took the granite falls tour Yesterday with captain Raphael (who was brilliant by the way), this was 3 hours of sheer entertainment, wonderful scenery, wildlife (seals and bald eagles) and information about everything your saw. The zodiac ride is so much fun especially when up...","July 27, 2018","ali_m"
"123","5.0","Granite Falls. This was an amazing tour. Shane was fun and informative, the views where amazing. A must when you visit Vancouver. Thanks","July 22, 2018","esierra12"
"123","5.0","Thrilling Trip with Amazing Views! (And Baby Seals!!!!). Thrilling and informational time heading around the Indian Arm and Granite Falls with Dylan behind the wheel. Sitting in the front is a risk only taken by the roller-coaster loving, thrill seeking type like my brother and I. Waves pummeled us from all angles as...","July 17, 2018","caroli1areviews"
